username,total_comments,sentiment_score,positive_count,neutral_count,negative_count,avg_bert_score,avg_vader_score,positive_pct,neutral_pct,negative_pct
ioerimini,2,0.4553,1,0,1,0.4361,0.5,50.0,0.0,50.0
maeverz,2,0.4553,2,0,0,0.3632,0.6702,100.0,0.0,0.0
boltandkeel,1,0.4553,1,0,0,0.3588,0.6806,100.0,0.0,0.0
aminarali,1,0.4552,1,0,0,0.3663,0.6626,100.0,0.0,0.0
aylasydney,2,0.4552,1,0,1,0.2445,0.9468,50.0,0.0,50.0
louiswildlife,1,0.4551,0,1,0,0.2567,0.918,0.0,100.0,0.0
jjj_sso,1,0.4551,0,0,1,0.4359,0.5,0.0,0.0,100.0
ableachlife,1,0.455,0,1,0,0.2638,0.901,0.0,100.0,0.0
shanty2chic,1,0.4549,0,0,1,0.3379,0.728,0.0,0.0,100.0
zamy_ding,1,0.4549,1,0,0,0.5259,0.2893,100.0,0.0,0.0
ventvalentine,1,0.4548,0,0,1,0.2815,0.8592,0.0,0.0,100.0
rial.mam,1,0.4548,1,0,0,0.3411,0.7202,100.0,0.0,0.0
ellyawesome,2,0.4546,0,1,1,0.3964,0.5903,0.0,50.0,50.0
dorine_tovim,2,0.4546,1,1,0,0.4196,0.5364,50.0,50.0,0.0
fredlove,2,0.4545,1,1,0,0.3509,0.6961,50.0,50.0,0.0
dompfan,1,0.4545,0,0,1,0.3258,0.7547,0.0,0.0,100.0
chrisdashrob,1,0.4545,0,0,1,0.435,0.5,0.0,0.0,100.0
beautebynat,1,0.4544,1,0,0,0.503,0.3409,100.0,0.0,0.0
haparican,1,0.4543,0,0,1,0.3403,0.7202,0.0,0.0,100.0
_yanyanchan,1,0.4543,0,1,0,0.3364,0.7294,0.0,100.0,0.0
cristinapilo,1,0.4543,1,0,0,0.3486,0.7009,100.0,0.0,0.0
nutriishoficial,1,0.4542,1,0,0,0.3485,0.7009,100.0,0.0,0.0
ingasglam,1,0.4542,1,0,0,0.2342,0.9674,100.0,0.0,0.0
corinnakopf,2,0.4542,0,0,2,0.4346,0.5,0.0,0.0,100.0
leilaniromeroart,1,0.4541,1,0,0,0.3088,0.793,100.0,0.0,0.0
black_soap,3,0.4541,2,0,1,0.4917,0.3666,66.7,0.0,33.3
brandonmjordan,2,0.4541,2,0,0,0.4344,0.5,100.0,0.0,0.0
lorena_luna,1,0.454,0,1,0,0.2978,0.8185,0.0,100.0,0.0
prettyconnected,1,0.454,1,0,0,0.3363,0.7287,100.0,0.0,0.0
laramcwhorter,1,0.454,1,0,0,0.2226,0.9941,100.0,0.0,0.0
lojarrfashion,1,0.454,0,0,1,0.3336,0.7348,0.0,0.0,100.0
caseyhl91,2,0.454,1,0,1,0.5264,0.2853,50.0,0.0,50.0
jennyeclark,2,0.454,0,0,2,0.3914,0.6002,0.0,0.0,100.0
motopazzo_,1,0.4539,1,0,0,0.3086,0.793,100.0,0.0,0.0
bigflavors,1,0.4539,0,0,1,0.4341,0.5,0.0,0.0,100.0
eddietheshow,2,0.4539,2,0,0,0.4342,0.5,100.0,0.0,0.0
kathrynnicolaus,1,0.4539,1,0,0,0.2908,0.8344,100.0,0.0,0.0
girls_paradise36,1,0.4539,1,0,0,0.3086,0.793,100.0,0.0,0.0
barrealley,1,0.4539,0,1,0,0.3298,0.7435,0.0,100.0,0.0
asap.yogi,2,0.4539,1,0,1,0.347,0.7031,50.0,0.0,50.0
lukohata,1,0.4539,1,0,0,0.3086,0.793,100.0,0.0,0.0
thetonibradshaw,1,0.4539,1,0,0,0.3086,0.793,100.0,0.0,0.0
sofinaa,1,0.4539,0,1,0,0.2976,0.8185,0.0,100.0,0.0
flavia.dir,1,0.4538,1,0,0,0.434,0.5,100.0,0.0,0.0
briantron,2,0.4538,1,0,1,0.3508,0.6942,50.0,0.0,50.0
xxkellylamich,1,0.4538,0,0,1,0.2378,0.9577,0.0,0.0,100.0
mel_rose6875,1,0.4538,0,0,1,0.3212,0.7633,0.0,0.0,100.0
certifiednosh,2,0.4537,2,0,0,0.4338,0.5,100.0,0.0,0.0
jpus_palestine,1,0.4537,1,0,0,0.4339,0.5,100.0,0.0,0.0
carlykozz,2,0.4536,1,0,1,0.3472,0.7018,50.0,0.0,50.0
ericethridgemusic,1,0.4536,0,0,1,0.3479,0.7002,0.0,0.0,100.0
hairbyalyssarae_,1,0.4536,0,1,0,0.4337,0.5,0.0,100.0,0.0
alexrookeblog,3,0.4536,2,1,0,0.3578,0.6769,66.7,33.3,0.0
bosfashionista,1,0.4536,0,0,1,0.4337,0.5,0.0,0.0,100.0
whitneymcclellan,1,0.4535,1,0,0,0.4867,0.376,100.0,0.0,0.0
thoms11b,2,0.4534,2,0,0,0.4845,0.3808,100.0,0.0,0.0
maeleighmoon,1,0.4534,1,0,0,0.339,0.7202,100.0,0.0,0.0
yeji0913,2,0.4534,1,0,1,0.3842,0.6147,50.0,0.0,50.0
_ambergordon_,2,0.4534,2,0,0,0.4699,0.415,100.0,0.0,0.0
didieryhc,1,0.4534,1,0,0,0.4335,0.5,100.0,0.0,0.0
foodologyca,1,0.4533,1,0,0,0.4964,0.3528,100.0,0.0,0.0
harukun_08,1,0.453,0,0,1,0.2848,0.8454,0.0,0.0,100.0
ramzan_miah,2,0.453,2,0,0,0.3276,0.7456,100.0,0.0,0.0
entirelydani,2,0.453,2,0,0,0.3658,0.6562,100.0,0.0,0.0
chef.souschef,2,0.453,1,0,1,0.4328,0.5,50.0,0.0,50.0
gabrielbranco_,2,0.453,2,0,0,0.3647,0.6592,100.0,0.0,0.0
thediningdolls,1,0.4528,0,0,1,0.4326,0.5,0.0,0.0,100.0
ayeina_official,3,0.4528,0,0,3,0.4254,0.5167,0.0,0.0,100.0
nickgetek,2,0.4528,1,1,0,0.4797,0.3899,50.0,50.0,0.0
aforarwind,1,0.4527,0,0,1,0.351,0.6901,0.0,0.0,100.0
hannahplayskeys,1,0.4527,0,0,1,0.3891,0.6011,0.0,0.0,100.0
alispagnola,2,0.4526,1,1,0,0.3938,0.59,50.0,50.0,0.0
parolealventoblog,1,0.4526,1,0,0,0.3661,0.6544,100.0,0.0,0.0
ashtaystew,2,0.4526,1,0,1,0.4032,0.5678,50.0,0.0,50.0
freakshow_barbie,1,0.4525,1,0,0,0.3086,0.7883,100.0,0.0,0.0
benjamindiedering,1,0.4525,1,0,0,0.3086,0.7883,100.0,0.0,0.0
giannahammer,2,0.4524,1,1,0,0.3396,0.7156,50.0,50.0,0.0
lifeofbeti,1,0.4524,1,0,0,0.2681,0.8823,100.0,0.0,0.0
cxrlywhite,3,0.4524,1,1,1,0.432,0.5,33.3,33.3,33.3
daniellerbevens,2,0.4524,1,0,1,0.3467,0.6991,50.0,0.0,50.0
hjkim_amelia,2,0.4524,1,0,1,0.3889,0.6004,50.0,0.0,50.0
theladida,2,0.4523,0,1,1,0.3062,0.793,0.0,50.0,50.0
andyhvu,3,0.4523,1,1,1,0.472,0.4064,33.3,33.3,33.3
chantalleniczko,2,0.4522,2,0,0,0.2853,0.8417,100.0,0.0,0.0
annakstults,1,0.4522,0,1,0,0.2508,0.9221,0.0,100.0,0.0
tothmedia,2,0.4522,1,0,1,0.3788,0.6235,50.0,0.0,50.0
zenevesze,1,0.4522,1,0,0,0.4317,0.5,100.0,0.0,0.0
littlemissgigileung_2,1,0.4521,0,1,0,0.3333,0.7294,0.0,100.0,0.0
jemjemr,1,0.4521,0,0,1,0.3263,0.7456,0.0,0.0,100.0
eleonoramilano,1,0.4521,0,0,1,0.3831,0.6131,0.0,0.0,100.0
afrovitalityeats,2,0.4521,2,0,0,0.2762,0.8624,100.0,0.0,0.0
jaz.jensen,1,0.452,0,0,1,0.3582,0.6707,0.0,0.0,100.0
gabbyphi,2,0.452,2,0,0,0.3768,0.6274,100.0,0.0,0.0
k.ayo0,2,0.452,1,0,1,0.3843,0.6101,50.0,0.0,50.0
maddiezahm,1,0.452,0,0,1,0.2511,0.9207,0.0,0.0,100.0
littleyellowcouch,1,0.4519,1,0,0,0.3254,0.747,100.0,0.0,0.0
travelwitharis,1,0.4518,1,0,0,0.3086,0.7859,100.0,0.0,0.0
okayjojay,1,0.4518,0,0,1,0.4312,0.5,0.0,0.0,100.0
docdocdoc.ru,1,0.4518,1,0,0,0.4311,0.5,100.0,0.0,0.0
alanna_massey,1,0.4518,1,0,0,0.4311,0.5,100.0,0.0,0.0
niceclaupkorea,1,0.4518,1,0,0,0.3538,0.6806,100.0,0.0,0.0
amandamccants,1,0.4518,1,0,0,0.3086,0.7859,100.0,0.0,0.0
lushtoblush,1,0.4517,0,0,1,0.431,0.5,0.0,0.0,100.0
mykemetzger,1,0.4517,1,0,0,0.431,0.5,100.0,0.0,0.0
caitlinjones,1,0.4517,0,0,1,0.3581,0.67,0.0,0.0,100.0
trisha.bell,1,0.4516,1,0,0,0.2769,0.8592,100.0,0.0,0.0
deannarobinsonfit,1,0.4515,1,0,0,0.4307,0.5,100.0,0.0,0.0
cocobaudelle,1,0.4515,1,0,0,0.4307,0.5,100.0,0.0,0.0
modernistikodikas,1,0.4515,0,0,1,0.4307,0.5,0.0,0.0,100.0
minutritionist,2,0.4514,1,1,0,0.2854,0.8388,50.0,50.0,0.0
rosadobarraco,1,0.4513,1,0,0,0.4305,0.5,100.0,0.0,0.0
dougiejoseph,2,0.4513,2,0,0,0.4304,0.5,100.0,0.0,0.0
marcgoldfinger,1,0.4513,1,0,0,0.4305,0.5,100.0,0.0,0.0
thedandyliar,3,0.4512,2,0,1,0.4345,0.4902,66.7,0.0,33.3
carol_ananas,1,0.4512,0,0,1,0.2503,0.9201,0.0,0.0,100.0
catcherinthestyle,1,0.4512,0,1,0,0.2584,0.901,0.0,100.0,0.0
themakingofraven,1,0.4511,0,0,1,0.3173,0.7633,0.0,0.0,100.0
2hearts_1love,1,0.4511,0,0,1,0.3076,0.7859,0.0,0.0,100.0
thebrewbrotha,1,0.451,0,0,1,0.3279,0.7384,0.0,0.0,100.0
caesarpalotta,1,0.451,1,0,0,0.2708,0.8715,100.0,0.0,0.0
joshuaguffey98,1,0.451,1,0,0,0.43,0.5,100.0,0.0,0.0
alejavilleta,2,0.4509,1,1,0,0.3486,0.6895,50.0,50.0,0.0
alexandrednt,1,0.4509,0,0,1,0.4298,0.5,0.0,0.0,100.0
chefnathanlyon,2,0.4509,1,0,1,0.3768,0.6238,50.0,0.0,50.0
amedeoprecious,1,0.4509,0,0,1,0.3525,0.6806,0.0,0.0,100.0
andrewquo,3,0.4509,2,0,1,0.3695,0.6408,66.7,0.0,33.3
rachaelbuckleyy,3,0.4508,1,1,1,0.3475,0.6917,33.3,33.3,33.3
wiktoriaryczko,1,0.4508,0,0,1,0.5319,0.2616,0.0,0.0,100.0
seanellison,1,0.4507,1,0,0,0.3959,0.5786,100.0,0.0,0.0
foodiemobbb,2,0.4506,1,1,0,0.4294,0.5,50.0,50.0,0.0
runcarmyrun,1,0.4506,0,1,0,0.4294,0.5,0.0,100.0,0.0
shortory,1,0.4506,1,0,0,0.31,0.7787,100.0,0.0,0.0
brksedu,2,0.4505,0,1,1,0.4183,0.5257,0.0,50.0,50.0
bibbidibobbidibrooke,2,0.4505,1,0,1,0.4424,0.4696,50.0,0.0,50.0
lollujo,3,0.4505,2,1,0,0.3942,0.5821,66.7,33.3,0.0
mirandarightsofficial,1,0.4505,1,0,0,0.4293,0.5,100.0,0.0,0.0
alyssalock,1,0.4504,1,0,0,0.3086,0.7811,100.0,0.0,0.0
power953,1,0.4504,1,0,0,0.4292,0.5,100.0,0.0,0.0
pxl.house,1,0.4504,1,0,0,0.4291,0.5,100.0,0.0,0.0
therelationdish,1,0.4503,0,0,1,0.2583,0.8982,0.0,0.0,100.0
lasrecetasdelaura,1,0.4503,0,0,1,0.3516,0.6806,0.0,0.0,100.0
destroyboysband,1,0.4503,0,0,1,0.3562,0.67,0.0,0.0,100.0
campaignmagazine,1,0.4503,0,0,1,0.429,0.5,0.0,0.0,100.0
thatvegetariancouple,1,0.4502,0,0,1,0.396,0.5766,0.0,0.0,100.0
liviacanalis,1,0.4502,0,0,1,0.4288,0.5,0.0,0.0,100.0
jadore_janaye,2,0.4502,2,0,0,0.3658,0.6469,100.0,0.0,0.0
ron_doug,2,0.4501,2,0,0,0.4162,0.5294,100.0,0.0,0.0
nikki_ferrell,1,0.4501,0,1,0,0.3172,0.7602,0.0,100.0,0.0
alwayspangra,2,0.4501,1,0,1,0.3518,0.6796,50.0,0.0,50.0
allstylelife,2,0.4501,1,0,1,0.3266,0.7382,50.0,0.0,50.0
chillingwithlucas,2,0.4501,2,0,0,0.3605,0.6592,100.0,0.0,0.0
evkeisnothome,2,0.4501,2,0,0,0.3995,0.5683,100.0,0.0,0.0
lmldfood,1,0.45,1,0,0,0.4286,0.5,100.0,0.0,0.0
tiataylor.ita,2,0.45,0,1,1,0.403,0.5597,0.0,50.0,50.0
editor_access,1,0.45,0,1,0,0.2453,0.9278,0.0,100.0,0.0
bstreetshoes,2,0.4498,2,0,0,0.4284,0.5,100.0,0.0,0.0
paulahandrick,2,0.4497,0,0,2,0.4282,0.5,0.0,0.0,100.0
emilyrogs,1,0.4497,0,1,0,0.2657,0.879,0.0,100.0,0.0
fralow,1,0.4496,1,0,0,0.3086,0.7787,100.0,0.0,0.0
riumbaumarta,1,0.4496,1,0,0,0.3086,0.7787,100.0,0.0,0.0
lyonsfeel,1,0.4496,1,0,0,0.3506,0.6806,100.0,0.0,0.0
trendycomunicaciones,1,0.4496,1,0,0,0.3086,0.7787,100.0,0.0,0.0
sammijefcoate,1,0.4496,1,0,0,0.3086,0.7787,100.0,0.0,0.0
naomilovesu,1,0.4495,1,0,0,0.4278,0.5,100.0,0.0,0.0
ervincaldwell,1,0.4494,1,0,0,0.4277,0.5,100.0,0.0,0.0
mylesscameron,2,0.4494,0,2,0,0.3002,0.7975,0.0,100.0,0.0
eun_1313,1,0.4493,1,0,0,0.3947,0.5766,100.0,0.0,0.0
reneeariel,2,0.4493,1,0,1,0.3522,0.6759,50.0,0.0,50.0
ieva_pa,2,0.4492,1,1,0,0.295,0.8092,50.0,50.0,0.0
daddydoinwork,2,0.4492,2,0,0,0.3193,0.7525,100.0,0.0,0.0
thetraveling_artista,1,0.4491,1,0,0,0.3412,0.7009,100.0,0.0,0.0
kylieshaynego,1,0.4491,0,1,0,0.2734,0.8592,0.0,100.0,0.0
rockymtnmomma3,1,0.4491,1,0,0,0.4273,0.5,100.0,0.0,0.0
jonnalepp,1,0.4491,1,0,0,0.2472,0.9201,100.0,0.0,0.0
asnapshotofme,2,0.449,1,0,1,0.3362,0.7121,50.0,0.0,50.0
bangbangblond,1,0.449,0,1,0,0.3289,0.7294,0.0,100.0,0.0
lejannik,1,0.449,0,0,1,0.4271,0.5,0.0,0.0,100.0
lion_aria,1,0.449,1,0,0,0.2462,0.9221,100.0,0.0,0.0
errincasa,1,0.449,0,0,1,0.4271,0.5,0.0,0.0,100.0
laurenannamunoz,1,0.449,0,1,0,0.3143,0.7633,0.0,100.0,0.0
yaswildblood,1,0.4489,1,0,0,0.2422,0.9313,100.0,0.0,0.0
ashthe_designer,2,0.4489,2,0,0,0.3241,0.7402,100.0,0.0,0.0
ricejenna,1,0.4489,1,0,0,0.427,0.5,100.0,0.0,0.0
lauraplacata,1,0.4488,0,1,0,0.5549,0.2014,0.0,100.0,0.0
girlwithcurves,1,0.4487,1,0,0,0.2548,0.901,100.0,0.0,0.0
alexandras.light,2,0.4487,2,0,0,0.2627,0.8826,100.0,0.0,0.0
harrison_and_bailey,1,0.4487,1,0,0,0.2902,0.8185,100.0,0.0,0.0
celiacweng,1,0.4487,0,0,1,0.4267,0.5,0.0,0.0,100.0
thehumbledhomemaker,1,0.4486,0,0,1,0.4265,0.5,0.0,0.0,100.0
theonlymikal,2,0.4486,1,0,1,0.3573,0.6617,50.0,0.0,50.0
lauriir18,1,0.4486,1,0,0,0.4265,0.5,100.0,0.0,0.0
alibinyc,1,0.4486,0,1,0,0.2514,0.9088,0.0,100.0,0.0
samwormser,1,0.4485,0,0,1,0.3042,0.7853,0.0,0.0,100.0
tontaeformosa,2,0.4485,2,0,0,0.3023,0.7897,100.0,0.0,0.0
ilcaffedellemamme,3,0.4484,0,0,3,0.4263,0.5,0.0,0.0,100.0
daisylovesyouu,3,0.4483,1,0,2,0.3971,0.5676,33.3,0.0,66.7
theareparepublic,1,0.4482,0,0,1,0.2684,0.8676,0.0,0.0,100.0
brookemiccio,1,0.4482,1,0,0,0.426,0.5,100.0,0.0,0.0
justbeshaynna,1,0.4482,0,0,1,0.272,0.8592,0.0,0.0,100.0
fashionostop,1,0.4481,1,0,0,0.3275,0.7294,100.0,0.0,0.0
byangelaprice,1,0.4481,1,0,0,0.3275,0.7294,100.0,0.0,0.0
kiddavid,1,0.4481,0,1,0,0.2565,0.8953,0.0,100.0,0.0
chalondawebbdotcom,2,0.4481,2,0,0,0.3286,0.727,100.0,0.0,0.0
mommyblogexpert,1,0.448,0,0,1,0.3576,0.6591,0.0,0.0,100.0
livingsweetmoments,1,0.4478,1,0,0,0.3394,0.7009,100.0,0.0,0.0
johnnyjet,1,0.4478,1,0,0,0.4254,0.5,100.0,0.0,0.0
abbsherrington,4,0.4478,2,2,0,0.3741,0.6199,50.0,50.0,0.0
malbc,1,0.4477,0,0,1,0.3668,0.6366,0.0,0.0,100.0
thestylebat,2,0.4477,1,1,0,0.4253,0.5,50.0,50.0,0.0
bloomwithzum,1,0.4476,1,0,0,0.4251,0.5,100.0,0.0,0.0
disarmonico,1,0.4476,0,1,0,0.4251,0.5,0.0,100.0,0.0
ohsolovely_blog,2,0.4476,0,1,1,0.3886,0.585,0.0,50.0,50.0
kheeda.cru,1,0.4476,1,0,0,0.4251,0.5,100.0,0.0,0.0
tara_heal,2,0.4476,2,0,0,0.287,0.8226,100.0,0.0,0.0
chasekeith,2,0.4476,2,0,0,0.4252,0.5,100.0,0.0,0.0
keltie,1,0.4475,0,0,1,0.4084,0.5386,0.0,0.0,100.0
lizzieforsmug,1,0.4475,0,1,0,0.2515,0.9049,0.0,100.0,0.0
uneekchic,1,0.4475,0,1,0,0.275,0.8501,0.0,100.0,0.0
cantaloupehotels,2,0.4475,2,0,0,0.425,0.5,100.0,0.0,0.0
valentinapiccolericette,2,0.4474,0,1,1,0.4249,0.5,0.0,50.0,50.0
duqueriosfc_rd,1,0.4474,1,0,0,0.3227,0.7384,100.0,0.0,0.0
chantelleenelson,1,0.4474,0,0,1,0.4249,0.5,0.0,0.0,100.0
iheartkatiecakes,2,0.4473,0,0,2,0.4248,0.5,0.0,0.0,100.0
bekah_ruckart,1,0.4472,1,0,0,0.3262,0.7294,100.0,0.0,0.0
mckinnon_91,1,0.4472,0,0,1,0.3481,0.6783,0.0,0.0,100.0
fortnitd,1,0.4472,1,0,0,0.4246,0.5,100.0,0.0,0.0
ilianainocencio,1,0.4471,1,0,0,0.236,0.9396,100.0,0.0,0.0
sealedwithak,1,0.4471,1,0,0,0.5909,0.1115,100.0,0.0,0.0
garryxalexander,1,0.4471,0,0,1,0.4244,0.5,0.0,0.0,100.0
jordanroriepayton,2,0.4471,0,0,2,0.3563,0.659,0.0,0.0,100.0
veggiesandvirtue,1,0.447,0,0,1,0.4243,0.5,0.0,0.0,100.0
spellingit,1,0.447,0,1,0,0.3049,0.7787,0.0,100.0,0.0
melaniamylioti,2,0.447,2,0,0,0.413,0.5263,100.0,0.0,0.0
chasingthetaste,2,0.447,1,1,0,0.3664,0.635,50.0,50.0,0.0
juanmacativa,3,0.4468,3,0,0,0.3726,0.6197,100.0,0.0,0.0
facebynikki,2,0.4468,2,0,0,0.4174,0.5154,100.0,0.0,0.0
superbikesgram,2,0.4468,1,0,1,0.348,0.6774,50.0,0.0,50.0
upsidedownmama,1,0.4468,1,0,0,0.3151,0.754,100.0,0.0,0.0
micololivieri_,1,0.4467,0,1,0,0.3335,0.7107,0.0,100.0,0.0
orangutanalliance,1,0.4467,0,0,1,0.4238,0.5,0.0,0.0,100.0
twobravosisters,2,0.4466,1,0,1,0.3708,0.6235,50.0,0.0,50.0
gourmandiseries,3,0.4464,3,0,0,0.308,0.7693,100.0,0.0,0.0
justincabal,2,0.4464,1,1,0,0.3485,0.675,50.0,50.0,0.0
wearemitu,1,0.4464,1,0,0,0.4963,0.33,100.0,0.0,0.0
agazal,6,0.4463,2,2,2,0.367,0.6312,33.3,33.3,33.3
dm00re,1,0.4462,1,0,0,0.4232,0.5,100.0,0.0,0.0
citymomsblog,2,0.4461,1,1,0,0.3576,0.6526,50.0,50.0,0.0
justinecla_,1,0.446,1,0,0,0.2823,0.828,100.0,0.0,0.0
joeyessex,1,0.4459,1,0,0,0.3283,0.7202,100.0,0.0,0.0
sharonvanbommel,1,0.4459,0,0,1,0.279,0.8353,0.0,0.0,100.0
the.oneills,1,0.4458,1,0,0,0.3497,0.67,100.0,0.0,0.0
kellygibney_wholehearted,1,0.4458,1,0,0,0.3245,0.7287,100.0,0.0,0.0
rachel.walker,1,0.4458,0,0,1,0.2705,0.8548,0.0,0.0,100.0
karenlycheng,2,0.4457,0,1,1,0.3652,0.6336,0.0,50.0,50.0
elyse_and_aurora,1,0.4456,1,0,0,0.3541,0.6591,100.0,0.0,0.0
alexjbauer,1,0.4456,1,0,0,0.4223,0.5,100.0,0.0,0.0
hoopstake,1,0.4455,1,0,0,0.3318,0.7107,100.0,0.0,0.0
letsmingleblog,4,0.4455,2,0,2,0.3089,0.7643,50.0,0.0,50.0
akifahi,1,0.4455,1,0,0,0.4222,0.5,100.0,0.0,0.0
kikillovlogs,2,0.4455,1,1,0,0.3714,0.6182,50.0,50.0,0.0
neenagaynor,1,0.4455,1,0,0,0.3163,0.747,100.0,0.0,0.0
albinwonderland,1,0.4454,1,0,0,0.3202,0.7377,100.0,0.0,0.0
g.roth,3,0.4453,1,0,2,0.4218,0.5,33.3,0.0,66.7
benjamin_kuehnemund,1,0.4453,0,1,0,0.5216,0.2672,0.0,100.0,0.0
amgreetings,1,0.4453,1,0,0,0.4218,0.5,100.0,0.0,0.0
wanderfultraveler,1,0.4453,0,0,1,0.3092,0.7628,0.0,0.0,100.0
melina.kes,1,0.4453,0,0,1,0.4218,0.5,0.0,0.0,100.0
bu_saleh10,1,0.4453,1,0,0,0.4218,0.5,100.0,0.0,0.0
cocovandey,2,0.4453,1,0,1,0.3834,0.5895,50.0,0.0,50.0
vanityher,1,0.4452,1,0,0,0.3428,0.684,100.0,0.0,0.0
stevieantoniou,1,0.4452,1,0,0,0.2962,0.793,100.0,0.0,0.0
everydaybest1,3,0.4451,3,0,0,0.3548,0.6557,100.0,0.0,0.0
theclairelongfellow,1,0.4451,1,0,0,0.2826,0.8243,100.0,0.0,0.0
chico_1980,1,0.4451,0,0,1,0.3232,0.7294,0.0,0.0,100.0
high_vis,1,0.4451,1,0,0,0.4216,0.5,100.0,0.0,0.0
lixalotta,1,0.445,1,0,0,0.3086,0.7633,100.0,0.0,0.0
carneljohnyeup,1,0.445,1,0,0,0.4214,0.5,100.0,0.0,0.0
travelstylemag,1,0.445,0,0,1,0.4215,0.5,0.0,0.0,100.0
gracehelbig,1,0.445,0,0,1,0.4215,0.5,0.0,0.0,100.0
lcpetruzzi,2,0.445,1,1,0,0.304,0.774,50.0,50.0,0.0
santideoleo,1,0.4449,1,0,0,0.4213,0.5,100.0,0.0,0.0
samjmatthews,2,0.4449,1,1,0,0.4212,0.5,50.0,50.0,0.0
1027kj103,1,0.4449,1,0,0,0.4213,0.5,100.0,0.0,0.0
arden.am,3,0.4448,2,1,0,0.3837,0.5873,66.7,33.3,0.0
daphnianeofytou,2,0.4447,0,1,1,0.324,0.7263,0.0,50.0,50.0
krissy_selfproclaimedfoodie,3,0.4447,2,0,1,0.3007,0.7807,66.7,0.0,33.3
chefsarahjayne,2,0.4447,2,0,0,0.421,0.5,100.0,0.0,0.0
ment97,1,0.4446,0,0,1,0.3434,0.6806,0.0,0.0,100.0
lafujimama,2,0.4446,0,0,2,0.378,0.6002,0.0,0.0,100.0
katieandrewtheblog,1,0.4446,1,0,0,0.3306,0.7107,100.0,0.0,0.0
lunchwithlaur,2,0.4446,1,1,0,0.2756,0.839,50.0,50.0,0.0
ktykbarrero,1,0.4446,0,0,1,0.4208,0.5,0.0,0.0,100.0
myamoako_blog,1,0.4445,1,0,0,0.5011,0.3124,100.0,0.0,0.0
britneyinezrand,1,0.4444,0,0,1,0.3303,0.7107,0.0,0.0,100.0
thepapermama,2,0.4444,0,0,2,0.4206,0.5,0.0,0.0,100.0
soph_gordon,1,0.4444,1,0,0,0.238,0.926,100.0,0.0,0.0
bilbo_park,1,0.4444,0,1,0,0.3278,0.7165,0.0,100.0,0.0
emmaanyfit,2,0.4444,2,0,0,0.3935,0.563,100.0,0.0,0.0
anjis_u,2,0.4444,2,0,0,0.3676,0.6235,100.0,0.0,0.0
feyginfoto,1,0.4443,0,0,1,0.4204,0.5,0.0,0.0,100.0
veshion,1,0.4443,1,0,0,0.3146,0.747,100.0,0.0,0.0
mylondonfairytales,1,0.4443,0,1,0,0.3044,0.7706,0.0,100.0,0.0
antalilona,1,0.4442,0,0,1,0.4203,0.5,0.0,0.0,100.0
pih8401,1,0.4442,1,0,0,0.4203,0.5,100.0,0.0,0.0
romylo70,1,0.4442,1,0,0,0.3219,0.7294,100.0,0.0,0.0
lou_wwgoldmember,1,0.4442,1,0,0,0.2744,0.8404,100.0,0.0,0.0
dj_gigola,1,0.4441,1,0,0,0.4201,0.5,100.0,0.0,0.0
adriana_castrejon,1,0.4441,1,0,0,0.2644,0.8635,100.0,0.0,0.0
daddyfightingfit,1,0.4441,1,0,0,0.2764,0.8353,100.0,0.0,0.0
dearlittledaisy,1,0.4441,0,0,1,0.4201,0.5,0.0,0.0,100.0
hannahjayne_1990,1,0.4441,0,1,0,0.2392,0.9221,0.0,100.0,0.0
cupcake2hotcake,1,0.4441,1,0,0,0.3428,0.6806,100.0,0.0,0.0
anorakmag,1,0.4441,1,0,0,0.2378,0.9255,100.0,0.0,0.0
marlenevmartinez,1,0.444,0,1,0,0.2519,0.8922,0.0,100.0,0.0
harpbarbecue,1,0.444,1,0,0,0.3106,0.7553,100.0,0.0,0.0
vincentmarcus,1,0.444,1,0,0,0.42,0.5,100.0,0.0,0.0
whenlifegivesyouveggies,1,0.444,0,1,0,0.2458,0.9063,0.0,100.0,0.0
running.for.food,1,0.444,1,0,0,0.3339,0.7009,100.0,0.0,0.0
travelfoodiemom,2,0.4439,1,1,0,0.3114,0.753,50.0,50.0,0.0
nela_fabulous,1,0.4439,1,0,0,0.3338,0.7009,100.0,0.0,0.0
iidonije,2,0.4439,2,0,0,0.3708,0.6143,100.0,0.0,0.0
thismessyseason,1,0.4437,1,0,0,0.3514,0.6591,100.0,0.0,0.0
liammcaleese,3,0.4437,3,0,0,0.3617,0.6349,100.0,0.0,0.0
killgwen,1,0.4437,0,0,1,0.4196,0.5,0.0,0.0,100.0
amy.terpos,3,0.4436,2,0,1,0.363,0.6317,66.7,0.0,33.3
candelariamonika,1,0.4436,0,0,1,0.5216,0.2616,0.0,0.0,100.0
troy.nguyen,1,0.4435,1,0,0,0.4193,0.5,100.0,0.0,0.0
selfcarethreads,1,0.4434,0,0,1,0.4192,0.5,0.0,0.0,100.0
petrawoerndl,1,0.4434,1,0,0,0.3417,0.6806,100.0,0.0,0.0
tjasadeu,1,0.4434,0,0,1,0.3373,0.6909,0.0,0.0,100.0
ro_lives,2,0.4433,2,0,0,0.419,0.5,100.0,0.0,0.0
northsouthblonde,1,0.4432,0,0,1,0.4189,0.5,0.0,0.0,100.0
thebarefootnomad,3,0.4432,3,0,0,0.3961,0.553,100.0,0.0,0.0
